date,temperature_2m_mean,city,country,lon,lat,crime_index
2023-04-30 05:00:00,50.394054,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-01 05:00:00,44.892803,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-02 05:00:00,40.55405,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-03 05:00:00,43.377796,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-04 05:00:00,48.099045,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-05 05:00:00,47.14655,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-06 05:00:00,53.3903,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-07 05:00:00,51.402798,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-08 05:00:00,56.9528,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-09 05:00:00,53.907795,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-10 05:00:00,57.691544,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-11 05:00:00,65.270294,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-12 05:00:00,68.79906,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-13 05:00:00,62.46905,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-14 05:00:00,55.134052,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-15 05:00:00,58.771545,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-16 05:00:00,61.737804,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-17 05:00:00,45.26405,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-18 05:00:00,46.449055,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-19 05:00:00,61.970306,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-20 05:00:00,58.846542,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-21 05:00:00,63.51155,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-22 05:00:00,54.669052,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-23 05:00:00,57.320297,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-24 05:00:00,58.047802,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-25 05:00:00,50.727795,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-26 05:00:00,56.6003,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-27 05:00:00,62.25906,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-28 05:00:00,65.9378,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-29 05:00:00,63.335297,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-30 05:00:00,67.0103,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-05-31 05:00:00,73.35906,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-01 05:00:00,75.7553,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-02 05:00:00,76.4903,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-03 05:00:00,66.06905,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-04 05:00:00,61.4978,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-05 05:00:00,67.467804,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-06 05:00:00,67.49405,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-07 05:00:00,63.48155,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-08 05:00:00,59.244053,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-09 05:00:00,60.335293,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-10 05:00:00,68.484055,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-11 05:00:00,64.39656,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-12 05:00:00,61.231552,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-13 05:00:00,58.9928,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-14 05:00:00,60.301548,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-15 05:00:00,62.0678,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-16 05:00:00,64.41155,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-17 05:00:00,67.20905,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-18 05:00:00,66.79655,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-19 05:00:00,64.696556,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-20 05:00:00,65.911545,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-21 05:00:00,67.4153,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-22 05:00:00,66.29405,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-23 05:00:00,66.852806,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-24 05:00:00,70.6553,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-25 05:00:00,72.52655,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-26 05:00:00,70.58405,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-27 05:00:00,69.500305,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-28 05:00:00,68.91155,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-29 05:00:00,67.389046,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-06-30 05:00:00,72.53405,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-01 05:00:00,75.57154,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-02 05:00:00,70.8128,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-03 05:00:00,70.9403,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-04 05:00:00,76.6028,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-05 05:00:00,78.39529,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-06 05:00:00,77.12405,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-07 05:00:00,72.0128,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-08 05:00:00,68.25154,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-09 05:00:00,68.746544,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-10 05:00:00,73.5353,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-11 05:00:00,74.96404,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-12 05:00:00,70.2353,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-13 05:00:00,71.844055,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-14 05:00:00,70.32904,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-15 05:00:00,72.80031,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-16 05:00:00,73.2353,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-17 05:00:00,72.18905,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-18 05:00:00,70.54655,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-19 05:00:00,68.9228,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-20 05:00:00,71.49154,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-21 05:00:00,71.0753,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-22 05:00:00,71.469055,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-23 05:00:00,69.8753,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-24 05:00:00,71.821556,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-25 05:00:00,72.684044,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-26 05:00:00,77.3078,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-27 05:00:00,77.96406,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-28 05:00:00,77.69405,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-29 05:00:00,70.31405,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-30 05:00:00,68.49905,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-07-31 05:00:00,66.4928,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-01 05:00:00,66.86779,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-02 05:00:00,69.91656,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-03 05:00:00,74.735306,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-04 05:00:00,72.2603,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-05 05:00:00,68.202805,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-06 05:00:00,67.27281,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-07 05:00:00,71.52154,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-08 05:00:00,70.69279,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-09 05:00:00,72.7853,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-10 05:00:00,71.750305,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-11 05:00:00,69.69905,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-12 05:00:00,72.4403,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-13 05:00:00,69.85655,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-14 05:00:00,67.58404,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-15 05:00:00,67.07406,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-16 05:00:00,71.5103,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-17 05:00:00,70.87655,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-18 05:00:00,62.9003,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-19 05:00:00,66.33904,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-20 05:00:00,73.27656,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-21 05:00:00,70.65154,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-22 05:00:00,66.7553,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-23 05:00:00,66.18904,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-24 05:00:00,68.42405,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-25 05:00:00,71.716545,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-26 05:00:00,67.10029,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-27 05:00:00,62.75029,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-28 05:00:00,63.856556,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-29 05:00:00,66.3278,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-30 05:00:00,63.522793,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-08-31 05:00:00,61.040302,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-01 05:00:00,64.86905,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-02 05:00:00,69.170296,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-03 05:00:00,76.17155,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-04 05:00:00,79.801544,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-05 05:00:00,79.22029,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-06 05:00:00,79.1378,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-07 05:00:00,73.5878,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-08 05:00:00,65.109055,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-09 05:00:00,63.429047,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-10 05:00:00,66.9653,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-11 05:00:00,67.0703,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-12 05:00:00,66.39155,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-13 05:00:00,61.156544,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-14 05:00:00,58.306553,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-15 05:00:00,59.0903,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-16 05:00:00,61.08905,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-17 05:00:00,62.904053,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-18 05:00:00,60.830303,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-19 05:00:00,59.322803,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-20 05:00:00,57.4178,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-21 05:00:00,63.642796,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-22 05:00:00,62.22531,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-23 05:00:00,61.092785,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-24 05:00:00,61.989048,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-25 05:00:00,62.757797,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-26 05:00:00,61.426544,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-27 05:00:00,61.392796,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-28 05:00:00,60.00905,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-29 05:00:00,61.92905,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-09-30 05:00:00,63.616543,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-01 05:00:00,65.9753,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-02 05:00:00,69.241554,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-03 05:00:00,71.76905,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-04 05:00:00,71.69781,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-05 05:00:00,70.68906,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-06 05:00:00,63.99905,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-07 05:00:00,53.8703,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-08 05:00:00,48.946552,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-09 05:00:00,49.41155,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-10 05:00:00,49.52406,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-11 05:00:00,51.189045,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-12 05:00:00,51.924053,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-13 05:00:00,50.649048,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-14 05:00:00,51.084045,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-15 05:00:00,47.652798,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-16 05:00:00,52.20155,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-17 05:00:00,53.03781,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-18 05:00:00,52.921543,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-19 05:00:00,55.85405,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-20 05:00:00,55.595295,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-21 05:00:00,51.440296,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-22 05:00:00,45.864048,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-23 05:00:00,45.5903,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-24 05:00:00,57.395298,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-25 05:00:00,64.216545,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-26 05:00:00,64.88031,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-27 05:00:00,67.231544,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-28 05:00:00,54.954052,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-29 05:00:00,45.811554,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-30 05:00:00,40.539047,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-10-31 05:00:00,36.8903,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-01 05:00:00,36.237797,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-02 05:00:00,41.304047,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-03 05:00:00,50.919052,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-04 05:00:00,51.207798,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-05 05:00:00,46.7753,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-06 05:00:00,51.10281,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-07 05:00:00,48.931545,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-08 05:00:00,35.72405,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-09 05:00:00,45.59405,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-10 05:00:00,43.7903,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-11 05:00:00,38.1203,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-12 05:00:00,37.291546,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-13 05:00:00,44.3903,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-14 05:00:00,43.2128,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-15 05:00:00,46.051548,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-16 05:00:00,47.240307,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-17 05:00:00,51.279053,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-18 05:00:00,38.817806,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-19 05:00:00,38.7428,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-20 05:00:00,30.946547,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-21 05:00:00,38.32655,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-22 05:00:00,44.082798,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-23 05:00:00,40.527798,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-24 05:00:00,30.770304,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-25 05:00:00,31.3103,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-26 05:00:00,37.239056,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-27 05:00:00,33.8903,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-28 05:00:00,27.444054,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-29 05:00:00,29.240297,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-11-30 05:00:00,39.976547,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-01 05:00:00,39.830303,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-02 05:00:00,38.16155,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-03 05:00:00,38.10155,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-04 05:00:00,39.402798,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-05 05:00:00,34.250294,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-06 05:00:00,32.232796,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-07 05:00:00,37.8578,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-08 05:00:00,42.695297,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-09 05:00:00,54.12155,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-10 05:00:00,43.074055,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-11 05:00:00,34.175297,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-12 05:00:00,36.147797,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-13 05:00:00,31.749046,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-14 05:00:00,34.936546,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-15 05:00:00,42.7778,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-16 05:00:00,39.8378,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-17 05:00:00,45.166553,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-18 05:00:00,39.67655,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-19 05:00:00,29.21405,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-20 05:00:00,34.06655,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-21 05:00:00,31.8053,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-22 05:00:00,31.827797,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-23 05:00:00,35.6828,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-24 05:00:00,38.675297,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-25 05:00:00,41.112797,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-26 05:00:00,42.222797,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-27 05:00:00,43.891552,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-28 05:00:00,43.329052,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-29 05:00:00,41.13905,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-30 05:00:00,35.090298,Hamilton,Canada,-79.8728583,43.2560802,54.53
2023-12-31 05:00:00,34.655304,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-01 05:00:00,30.927803,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-02 05:00:00,31.224054,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-03 05:00:00,33.965298,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-04 05:00:00,27.8828,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-05 05:00:00,27.781553,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-06 05:00:00,30.264051,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-07 05:00:00,31.989052,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-08 05:00:00,33.699047,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-09 05:00:00,34.955296,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-10 05:00:00,35.889053,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-11 05:00:00,34.351547,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-12 05:00:00,34.3253,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-13 05:00:00,33.432804,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-14 05:00:00,19.104052,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-15 05:00:00,12.417798,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-16 05:00:00,15.387799,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-17 05:00:00,13.59155,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-18 05:00:00,22.86155,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-19 05:00:00,18.0578,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-20 05:00:00,15.3578,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-21 05:00:00,20.7278,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-22 05:00:00,27.759047,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-23 05:00:00,31.6028,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-24 05:00:00,34.542805,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-25 05:00:00,36.04655,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-26 05:00:00,37.6028,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-27 05:00:00,36.305294,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-28 05:00:00,34.587795,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-29 05:00:00,35.09405,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-30 05:00:00,34.220303,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-01-31 05:00:00,35.50655,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-02-01 05:00:00,37.75655,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-02-02 05:00:00,33.470303,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-02-03 05:00:00,29.43905,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-02-04 05:00:00,30.1853,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-02-05 05:00:00,31.359049,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-02-06 05:00:00,30.560297,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-02-07 05:00:00,33.3128,Hamilton,Canada,-79.8728583,43.2560802,54.53
2024-02-08 05:00:00,35.5103,Hamilton,Canada,-79.8728583,43.2560802,54.53
2019-12-31 16:00:00,39.743298,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-01 16:00:00,49.0283,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-02 16:00:00,48.417053,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-03 16:00:00,48.28955,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-04 16:00:00,51.5708,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-05 16:00:00,61.4108,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-06 16:00:00,55.0433,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-07 16:00:00,41.464546,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-08 16:00:00,42.222057,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-09 16:00:00,46.4333,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-10 16:00:00,44.63705,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-11 16:00:00,40.36205,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-12 16:00:00,41.4308,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-13 16:00:00,41.044556,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-14 16:00:00,41.24705,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-15 16:00:00,43.7933,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-16 16:00:00,42.5483,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-17 16:00:00,39.8558,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-18 16:00:00,40.58705,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-19 16:00:00,40.110798,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-20 16:00:00,45.600796,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-21 16:00:00,48.578304,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-22 16:00:00,48.079544,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-23 16:00:00,47.340805,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-24 16:00:00,46.159546,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-25 16:00:00,47.952045,Shanghai,China,121.4691024,31.2323437,33.41
2020-01-26 16:00:00,43.58705,Shanghai,China,121.4691024,31.2323437,33.41
